0.2376226060	0.0000000000	29619.2133576000	0.0000000000	0.0000000000
0.2371702960	0.0000000000	29619.2161777000	1.0000000000	0.0000000000
0.2367795158	0.0000000000	29619.2406170000	2.0000000000	0.0000000000
0.2374574352	0.0000000000	29619.2320708000	3.0000000000	0.0000000000
0.2372353589	0.0000000000	29619.2183464000	4.0000000000	0.0000000000
0.2374616965	0.0000000000	29619.2472675000	5.0000000000	0.0000000000
0.2379253066	0.0000000000	29619.2667029000	6.0000000000	1.0000000000
0.2371099649	0.0000000000	29619.2821097000	7.0000000000	1.0000000000
0.2376208621	0.0000000000	29619.3048201000	8.0000000000	1.0000000000
0.2375588262	0.0000000000	29619.2929851000	9.0000000000	1.0000000000
0.2369719761	0.0000000000	29619.3150162000	10.0000000000	1.0000000000
0.2377041590	0.0000000000	29619.2966912000	11.0000000000	1.0000000000
0.2371928677	0.0000000000	29619.3720440000	12.0000000000	2.0000000000
0.2368452287	0.0000000000	29619.3368618000	13.0000000000	2.0000000000
0.2370263663	0.0000000000	29619.3817081000	14.0000000000	2.0000000000
0.2374140731	0.0000000000	29619.3405182000	15.0000000000	2.0000000000
0.2375624873	0.0000000000	29619.3641332000	16.0000000000	2.0000000000
0.2375813335	0.0000000000	29619.3984037000	17.0000000000	2.0000000000
0.2370225561	0.0000000000	29619.4502480000	18.0000000000	3.0000000000
0.2368515500	0.0000000000	29619.4322660000	19.0000000000	3.0000000000
0.2369568910	0.0000000000	29619.4328359000	20.0000000000	3.0000000000
0.2370628448	0.0000000000	29619.4200404000	21.0000000000	3.0000000000
0.2368520831	0.0000000000	29619.4425589000	22.0000000000	3.0000000000
0.2370751211	0.0000000000	29619.4195351000	23.0000000000	3.0000000000
0.2375969629	0.0000000000	29619.4765770000	24.0000000000	4.0000000000
0.2366897733	0.0000000000	29619.4935598000	25.0000000000	4.0000000000
0.2371415375	0.0000000000	29619.4540651000	26.0000000000	4.0000000000
0.2369658154	0.0000000000	29619.4581403000	27.0000000000	4.0000000000
0.2365053574	0.0000000000	29619.4578480000	28.0000000000	4.0000000000
0.2367206300	0.0000000000	29619.4616259000	29.0000000000	4.0000000000
0.2370864821	0.0000000000	29619.3215601000	30.0000000000	5.0000000000
0.2363739967	0.0000000000	29619.3467899000	31.0000000000	5.0000000000
0.2365628002	0.0000000000	29619.3915879000	32.0000000000	5.0000000000
0.2363666583	0.0000000000	29619.3268101000	33.0000000000	5.0000000000
0.2361108807	0.0000000000	29619.3162971000	34.0000000000	5.0000000000
0.2371143715	0.0000000000	29619.3511561000	35.0000000000	5.0000000000
0.2368449729	0.0000000000	29619.2356048000	36.0000000000	6.0000000000
0.2370824514	0.0000000000	29619.2319316000	37.0000000000	6.0000000000
0.2371460935	0.0000000000	29619.2155841000	38.0000000000	6.0000000000
