0.0252818403	0.0000000000	29623.0527828000	0.0000000000	2.0000000000
0.0252863019	0.0000000000	29623.0227233000	1.0000000000	2.0000000000
0.0253826883	0.0000000000	29622.9923271000	2.0000000000	2.0000000000
0.0253314364	0.0000000000	29622.9866349000	3.0000000000	2.0000000000
0.0255062431	0.0000000000	29622.9852341000	4.0000000000	2.0000000000
0.0254902814	0.0000000000	29622.9815510000	5.0000000000	2.0000000000
0.0254825061	0.0000000000	29622.9841402000	6.0000000000	2.0000000000
0.0255135975	0.0000000000	29622.9845447000	7.0000000000	2.0000000000
0.0255536797	0.0000000000	29622.9850508000	8.0000000000	2.0000000000
0.0254957204	0.0000000000	29622.9835859000	9.0000000000	2.0000000000
0.0254174217	0.0000000000	29622.9756439000	10.0000000000	2.0000000000
0.0254729305	0.0000000000	29622.9733720000	11.0000000000	2.0000000000
0.0255065604	0.0000000000	29622.9720325000	12.0000000000	2.0000000000
0.0253636706	0.0000000000	29622.9673721000	13.0000000000	2.0000000000
0.0254526601	0.0000000000	29622.9621610000	14.0000000000	2.0000000000
0.0255278659	0.0000000000	29622.9577894000	15.0000000000	2.0000000000
0.0253784575	0.0000000000	29622.9690294000	16.0000000000	2.0000000000
0.0254210659	0.0000000000	29622.9599421000	17.0000000000	2.0000000000
0.0254037955	0.0000000000	29622.9586162000	18.0000000000	2.0000000000
0.0254353437	0.0000000000	29622.9574688000	19.0000000000	2.0000000000
0.0254065749	0.0000000000	29622.9659964000	20.0000000000	2.0000000000
0.0254826860	0.0000000000	29622.9604782000	21.0000000000	2.0000000000
0.0255410226	0.0000000000	29622.9533676000	22.0000000000	2.0000000000
0.0254190474	0.0000000000	29622.9580730000	23.0000000000	2.0000000000
0.0254149807	0.0000000000	29622.9614741000	24.0000000000	2.0000000000
0.0254085595	0.0000000000	29622.9591674000	25.0000000000	2.0000000000
0.0255133110	0.0000000000	29622.9640537000	26.0000000000	2.0000000000
0.0254939682	0.0000000000	29622.9502696000	27.0000000000	2.0000000000
0.0254817328	0.0000000000	29622.9627242000	28.0000000000	2.0000000000
0.0254260396	0.0000000000	29622.9598047000	29.0000000000	2.0000000000
0.0253288165	0.0000000000	29622.9475996000	30.0000000000	2.0000000000
0.0254301075	0.0000000000	29622.9530385000	31.0000000000	2.0000000000
0.0255058039	0.0000000000	29622.9541012000	32.0000000000	2.0000000000
0.0254923809	0.0000000000	29622.9440921000	33.0000000000	2.0000000000
0.0254174355	0.0000000000	29622.9572532000	34.0000000000	2.0000000000
0.0255127270	0.0000000000	29622.9476969000	35.0000000000	2.0000000000
0.0254038310	0.0000000000	29622.9493701000	36.0000000000	2.0000000000
0.0254590792	0.0000000000	29622.9442024000	37.0000000000	2.0000000000
0.0255086779	0.0000000000	29622.9514231000	38.0000000000	2.0000000000
0.0254232892	0.0000000000	29622.9480777000	39.0000000000	2.0000000000
0.0253143428	0.0000000000	29622.9464939000	40.0000000000	2.0000000000
0.0253548920	0.0000000000	29622.9476814000	41.0000000000	2.0000000000
0.0253257160	0.0000000000	29622.9459662000	42.0000000000	2.0000000000
0.0253419856	0.0000000000	29622.9486346000	43.0000000000	2.0000000000
0.0254001012	0.0000000000	29622.9398680000	44.0000000000	2.0000000000
0.0254941767	0.0000000000	29622.9456013000	45.0000000000	2.0000000000
0.0253939860	0.0000000000	29622.9470206000	46.0000000000	2.0000000000
0.0255141235	0.0000000000	29622.9420474000	47.0000000000	2.0000000000
0.0253983378	0.0000000000	29622.9449352000	48.0000000000	2.0000000000
0.0254143567	0.0000000000	29622.9307287000	49.0000000000	2.0000000000
0.0254606553	0.0000000000	29622.9396250000	50.0000000000	2.0000000000
0.0253978092	0.0000000000	29622.9460567000	51.0000000000	2.0000000000
0.0255200921	0.0000000000	29622.9416517000	52.0000000000	2.0000000000
0.0255604970	0.0000000000	29622.9387176000	53.0000000000	2.0000000000
0.0253765547	0.0000000000	29622.9311099000	54.0000000000	2.0000000000
0.0254628384	0.0000000000	29622.9468189000	55.0000000000	2.0000000000
0.0253392417	0.0000000000	29622.9331121000	56.0000000000	2.0000000000
0.0253115505	0.0000000000	29622.9331231000	57.0000000000	2.0000000000
0.0254497583	0.0000000000	29622.9311127000	58.0000000000	2.0000000000
0.0253604277	0.0000000000	29622.9299562000	59.0000000000	2.0000000000
0.0254020405	0.0000000000	29622.9320171000	60.0000000000	2.0000000000
0.0254554593	0.0000000000	29622.9274340000	61.0000000000	2.0000000000
0.0254774476	0.0000000000	29622.9279754000	62.0000000000	2.0000000000
0.0255018518	0.0000000000	29622.9218384000	63.0000000000	2.0000000000
0.0255656789	0.0000000000	29622.9338623000	64.0000000000	2.0000000000
0.0254788279	0.0000000000	29622.9305401000	65.0000000000	2.0000000000
0.0254051633	0.0000000000	29622.9249731000	66.0000000000	2.0000000000
0.0254699514	0.0000000000	29622.9184206000	67.0000000000	2.0000000000
0.0255501153	0.0000000000	29622.9234090000	68.0000000000	2.0000000000
0.0254815723	0.0000000000	29622.9189956000	69.0000000000	2.0000000000
0.0254130272	0.0000000000	29622.9241547000	70.0000000000	2.0000000000
0.0254963933	0.0000000000	29622.9182474000	71.0000000000	2.0000000000
0.0255473672	0.0000000000	29622.9191906000	72.0000000000	2.0000000000
0.0254679268	0.0000000000	29622.9170192000	73.0000000000	2.0000000000
0.0254921234	0.0000000000	29622.9112301000	74.0000000000	2.0000000000
0.0255431650	0.0000000000	29622.9133598000	75.0000000000	2.0000000000
0.0254928160	0.0000000000	29622.9270505000	76.0000000000	2.0000000000
0.0255641240	0.0000000000	29622.9178971000	77.0000000000	2.0000000000
0.0255509827	0.0000000000	29622.9171934000	78.0000000000	2.0000000000
0.0254409016	0.0000000000	29622.9156518000	79.0000000000	2.0000000000
0.0254765671	0.0000000000	29622.9140779000	80.0000000000	2.0000000000
0.0255792046	0.0000000000	29622.9119107000	81.0000000000	2.0000000000
0.0254322193	0.0000000000	29622.9237662000	82.0000000000	2.0000000000
0.0254169378	0.0000000000	29622.9180423000	83.0000000000	2.0000000000
0.0253690683	0.0000000000	29622.9166904000	84.0000000000	2.0000000000
0.0254348621	0.0000000000	29622.9129684000	85.0000000000	2.0000000000
0.0253696594	0.0000000000	29622.9054370000	86.0000000000	2.0000000000
0.0254376918	0.0000000000	29622.9041732000	87.0000000000	2.0000000000
0.0254592537	0.0000000000	29622.9112270000	88.0000000000	2.0000000000
0.0254952241	0.0000000000	29622.9178850000	89.0000000000	2.0000000000
0.0255401465	0.0000000000	29622.9001411000	90.0000000000	2.0000000000
0.0255433595	0.0000000000	29622.9096740000	91.0000000000	2.0000000000
0.0255269602	0.0000000000	29622.9019496000	92.0000000000	2.0000000000
0.0254691784	0.0000000000	29622.9142391000	93.0000000000	2.0000000000
0.0254657810	0.0000000000	29622.9026030000	94.0000000000	2.0000000000
0.0255724870	0.0000000000	29622.9101518000	95.0000000000	2.0000000000
0.0254558089	0.0000000000	29622.8949361000	96.0000000000	2.0000000000
0.0254632739	0.0000000000	29622.8961718000	97.0000000000	2.0000000000
0.0255789135	0.0000000000	29622.9126907000	98.0000000000	2.0000000000
0.0255656738	0.0000000000	29622.8983995000	99.0000000000	2.0000000000
0.0255669427	0.0000000000	29622.9111484000	100.0000000000	2.0000000000
0.0254815100	0.0000000000	29622.9072809000	101.0000000000	2.0000000000
0.0254504884	0.0000000000	29622.9053556000	102.0000000000	2.0000000000
0.0254785954	0.0000000000	29622.9099152000	103.0000000000	2.0000000000
0.0255037590	0.0000000000	29622.8972731000	104.0000000000	2.0000000000
0.0256280249	0.0000000000	29622.9043924000	105.0000000000	2.0000000000
0.0256719921	0.0000000000	29622.8995757000	106.0000000000	2.0000000000
0.0255341125	0.0000000000	29622.9136135000	107.0000000000	2.0000000000
0.0254613249	0.0000000000	29622.8990112000	108.0000000000	2.0000000000
0.0253926464	0.0000000000	29622.9094475000	109.0000000000	2.0000000000
0.0254638144	0.0000000000	29622.9043866000	110.0000000000	2.0000000000
0.0254946294	0.0000000000	29622.9036425000	111.0000000000	2.0000000000
0.0254776737	0.0000000000	29622.9097429000	112.0000000000	2.0000000000
0.0254054647	0.0000000000	29622.9161358000	113.0000000000	2.0000000000
0.0253944948	0.0000000000	29622.8961787000	114.0000000000	2.0000000000
0.0254278303	0.0000000000	29622.9159973000	115.0000000000	2.0000000000
0.0253862406	0.0000000000	29622.9077488000	116.0000000000	2.0000000000
0.0254917562	0.0000000000	29622.8971792000	117.0000000000	2.0000000000
0.0254712060	0.0000000000	29622.9084716000	118.0000000000	2.0000000000
0.0254622658	0.0000000000	29622.9002798000	119.0000000000	2.0000000000
0.0255139459	0.0000000000	29622.9132777000	120.0000000000	2.0000000000
0.0254695736	0.0000000000	29622.9029479000	121.0000000000	2.0000000000
0.0255417309	0.0000000000	29622.8977513000	122.0000000000	2.0000000000
0.0254629492	0.0000000000	29622.9108759000	123.0000000000	2.0000000000
0.0255380917	0.0000000000	29622.9048905000	124.0000000000	2.0000000000
0.0255906272	0.0000000000	29622.9046787000	125.0000000000	2.0000000000
0.0255559471	0.0000000000	29622.9082419000	126.0000000000	2.0000000000
0.0255633890	0.0000000000	29622.9002739000	127.0000000000	2.0000000000
0.0255376139	0.0000000000	29622.9011026000	128.0000000000	2.0000000000
0.0254494637	0.0000000000	29622.9118561000	129.0000000000	2.0000000000
0.0254814477	0.0000000000	29622.9082854000	130.0000000000	2.0000000000
0.0254796023	0.0000000000	29622.9085523000	131.0000000000	2.0000000000
0.0255359025	0.0000000000	29622.9096484000	132.0000000000	2.0000000000
0.0254858109	0.0000000000	29622.9022044000	133.0000000000	2.0000000000
0.0255313324	0.0000000000	29622.9027107000	134.0000000000	2.0000000000
0.0254965343	0.0000000000	29622.9056142000	135.0000000000	2.0000000000
0.0255996752	0.0000000000	29622.9040137000	136.0000000000	2.0000000000
0.0256111468	0.0000000000	29622.9100506000	137.0000000000	2.0000000000
0.0255430111	0.0000000000	29622.8961443000	138.0000000000	2.0000000000
0.0255375215	0.0000000000	29622.9056578000	139.0000000000	2.0000000000
0.0255561260	0.0000000000	29622.8936370000	140.0000000000	2.0000000000
0.0256083532	0.0000000000	29622.9071508000	141.0000000000	2.0000000000
0.0255175882	0.0000000000	29622.9062886000	142.0000000000	2.0000000000
0.0255775132	0.0000000000	29622.9092650000	143.0000000000	2.0000000000
0.0255876940	0.0000000000	29622.9106345000	144.0000000000	2.0000000000
0.0254966548	0.0000000000	29622.9085569000	145.0000000000	2.0000000000
0.0254945778	0.0000000000	29622.9106682000	146.0000000000	2.0000000000
0.0254109570	0.0000000000	29622.9044695000	147.0000000000	2.0000000000
0.0254712763	0.0000000000	29622.9061387000	148.0000000000	2.0000000000
0.0255200863	0.0000000000	29622.9087961000	149.0000000000	2.0000000000
0.0256258512	0.0000000000	29622.9075483000	150.0000000000	2.0000000000
0.0255577927	0.0000000000	29622.9100820000	151.0000000000	2.0000000000
0.0254335684	0.0000000000	29622.9064330000	152.0000000000	2.0000000000
0.0254082225	0.0000000000	29622.9077202000	153.0000000000	2.0000000000
0.0254878799	0.0000000000	29622.9067068000	154.0000000000	2.0000000000
0.0255449062	0.0000000000	29622.9090843000	155.0000000000	2.0000000000
0.0255167973	0.0000000000	29622.9030349000	156.0000000000	2.0000000000
0.0254319734	0.0000000000	29622.9148728000	157.0000000000	2.0000000000
