8.099999999999999645e+00	2.962347764989999996e+04
8.078678678678677727e+00	2.962347822250000172e+04
8.057357357357357586e+00	2.962347670650000146e+04
8.036036036036035668e+00	2.962347502700000041e+04
8.014714714714713750e+00	2.962347245750000002e+04
7.993393393393392721e+00	2.962346806460000153e+04
7.972072072072071691e+00	2.962346183810000002e+04
7.950750750750750662e+00	2.962346064219999971e+04
7.929429429429428744e+00	2.962345840039999894e+04
7.908108108108107714e+00	2.962345734660000016e+04
7.886786786786786685e+00	2.962345604129999992e+04
7.865465465465464767e+00	2.962345388480000111e+04
7.844144144144143738e+00	2.962345732960000169e+04
7.822822822822822708e+00	2.962345017619999999e+04
7.801501501501500790e+00	2.962345403829999850e+04
7.780180180180179761e+00	2.962345071610000014e+04
7.758858858858858731e+00	2.962344792120000056e+04
7.737537537537536814e+00	2.962344898660000035e+04
7.716216216216215784e+00	2.962344446930000049e+04
7.694894894894894755e+00	2.962344358210000064e+04
7.673573573573572837e+00	2.962344622610000079e+04
7.652252252252251807e+00	2.962344313680000050e+04
7.630930930930930778e+00	2.962344576070000039e+04
7.609609609609609748e+00	2.962343508080000174e+04
7.588288288288287831e+00	2.962343405079999866e+04
7.566966966966966801e+00	2.962343695099999968e+04
7.545645645645645772e+00	2.962343452729999990e+04
7.524324324324323854e+00	2.962343377170000167e+04
7.503003003003002824e+00	2.962342966449999949e+04
7.481681681681681795e+00	2.962343087129999913e+04
7.460360360360359877e+00	2.962342543440000009e+04
7.439039039039038848e+00	2.962342317700000058e+04
7.417717717717717818e+00	2.962341631459999917e+04
7.396396396396395900e+00	2.962342234359999929e+04
7.375075075075074871e+00	2.962341474499999822e+04
7.353753753753753841e+00	2.962341640990000087e+04
7.332432432432431924e+00	2.962341115740000168e+04
7.311111111111110894e+00	2.962340681340000083e+04
7.289789789789789864e+00	2.962340809179999997e+04
7.268468468468467947e+00	2.962340581759999986e+04
7.247147147147146917e+00	2.962339663020000080e+04
7.225825825825825888e+00	2.962340588470000148e+04
7.204504504504503970e+00	2.962339185010000074e+04
7.183183183183182940e+00	2.962339462039999853e+04
7.161861861861861911e+00	2.962339386499999819e+04
7.140540540540539993e+00	2.962339623270000084e+04
7.119219219219218964e+00	2.962337738019999961e+04
7.097897897897897934e+00	2.962338801320000130e+04
7.076576576576576016e+00	2.962339016009999978e+04
7.055255255255254987e+00	2.962338650380000036e+04
7.033933933933933957e+00	2.962338659170000028e+04
7.012612612612612040e+00	2.962338366070000120e+04
6.991291291291291010e+00	2.962338340880000032e+04
6.969969969969969981e+00	2.962337732469999901e+04
6.948648648648648063e+00	2.962337839330000133e+04
6.927327327327327033e+00	2.962337782430000152e+04
6.906006006006006004e+00	2.962337093269999968e+04
