8.099999999999999645e+00	2.962342011149999962e+04
8.078614457831324813e+00	2.962341750799999863e+04
8.057228915662649982e+00	2.962341318379999939e+04
8.035843373493975150e+00	2.962340760999999839e+04
8.014457831325300319e+00	2.962341321009999956e+04
7.993072289156626375e+00	2.962340832600000067e+04
7.971686746987951544e+00	2.962340673189999870e+04
7.950301204819276712e+00	2.962340485419999823e+04
7.928915662650601881e+00	2.962340575800000079e+04
7.907530120481927050e+00	2.962340274349999891e+04
7.886144578313253106e+00	2.962340035889999854e+04
7.864759036144578275e+00	2.962340283179999824e+04
7.843373493975903443e+00	2.962339766500000042e+04
7.821987951807228612e+00	2.962339749200000006e+04
7.800602409638553780e+00	2.962339700449999873e+04
7.779216867469878949e+00	2.962339304500000071e+04
7.757831325301204117e+00	2.962338696999999956e+04
7.736445783132530174e+00	2.962339265309999973e+04
7.715060240963855342e+00	2.962338819599999988e+04
7.693674698795180511e+00	2.962338294640000095e+04
7.672289156626505680e+00	2.962338328990000082e+04
7.650903614457830848e+00	2.962338251070000115e+04
7.629518072289156017e+00	2.962337704529999974e+04
7.608132530120482073e+00	2.962336879860000045e+04
7.586746987951807242e+00	2.962337105119999978e+04
7.565361445783132410e+00	2.962336856400000033e+04
7.543975903614457579e+00	2.962336599370000113e+04
7.522590361445782747e+00	2.962336511899999823e+04
7.501204819277107916e+00	2.962336032889999842e+04
7.479819277108433084e+00	2.962335452559999976e+04
7.458433734939758253e+00	2.962335524680000162e+04
7.437048192771084310e+00	2.962335681150000164e+04
7.415662650602409478e+00	2.962335143339999922e+04
7.394277108433734647e+00	2.962335388640000019e+04
7.372891566265059815e+00	2.962334436030000143e+04
7.351506024096384984e+00	2.962334676229999968e+04
7.330120481927710152e+00	2.962335004900000058e+04
7.308734939759036209e+00	2.962334246060000078e+04
7.287349397590361377e+00	2.962334435959999973e+04
7.265963855421686546e+00	2.962334755769999902e+04
7.244578313253011714e+00	2.962334193880000021e+04
7.223192771084336883e+00	2.962334696550000081e+04
7.201807228915662051e+00	2.962334520690000136e+04
7.180421686746987220e+00	2.962333697649999885e+04
7.159036144578313277e+00	2.962333647689999998e+04
7.137650602409638445e+00	2.962333518009999898e+04
7.116265060240963614e+00	2.962333074259999921e+04
7.094879518072288782e+00	2.962332994020000115e+04
7.073493975903613951e+00	2.962332684599999993e+04
7.052108433734940007e+00	2.962332676550000178e+04
7.030722891566265176e+00	2.962332129730000088e+04
7.009337349397590344e+00	2.962331650480000098e+04
6.987951807228915513e+00	2.962331374679999863e+04
6.966566265060240681e+00	2.962331123519999892e+04
6.945180722891565850e+00	2.962331665649999923e+04
6.923795180722891018e+00	2.962330379900000116e+04
6.902409638554216187e+00	2.962330324219999966e+04
6.881024096385541355e+00	2.962330599630000142e+04
6.859638554216867412e+00	2.962330366979999962e+04
6.838253012048192581e+00	2.962329634409999926e+04
6.816867469879517749e+00	2.962329814189999888e+04
6.795481927710842918e+00	2.962330028300000049e+04
6.774096385542168086e+00	2.962329448090000005e+04
6.752710843373494143e+00	2.962329334620000009e+04
6.731325301204819311e+00	2.962328908809999848e+04
6.709939759036144480e+00	2.962329553429999942e+04
6.688554216867469648e+00	2.962328754760000083e+04
6.667168674698794817e+00	2.962328320679999888e+04
6.645783132530119985e+00	2.962328503840000121e+04
6.624397590361445154e+00	2.962328820849999829e+04
6.603012048192770322e+00	2.962328185210000083e+04
6.581626506024096379e+00	2.962327690879999864e+04
6.560240963855421548e+00	2.962327775040000051e+04
6.538855421686746716e+00	2.962327279049999925e+04
6.517469879518071885e+00	2.962327409529999932e+04
6.496084337349397053e+00	2.962327489390000119e+04
6.474698795180722222e+00	2.962326489679999941e+04
6.453313253012048278e+00	2.962326552589999847e+04
6.431927710843373447e+00	2.962326367770000070e+04
6.410542168674698615e+00	2.962326231900000130e+04
6.389156626506023784e+00	2.962325821060000089e+04
6.367771084337348952e+00	2.962325374949999969e+04
6.346385542168674121e+00	2.962325611260000005e+04
6.324999999999999289e+00	2.962324683709999954e+04
6.303614457831325346e+00	2.962325324800000089e+04
6.282228915662650515e+00	2.962325012720000086e+04
6.260843373493975683e+00	2.962324789669999882e+04
6.239457831325300852e+00	2.962324407029999929e+04
6.218072289156626020e+00	2.962324363380000068e+04
6.196686746987951189e+00	2.962324278620000041e+04
6.175301204819277245e+00	2.962324419829999897e+04
6.153915662650602414e+00	2.962323758870000165e+04
6.132530120481927582e+00	2.962323469820000173e+04
6.111144578313252751e+00	2.962323274820000006e+04
6.089759036144577919e+00	2.962323451959999875e+04
6.068373493975903088e+00	2.962322736499999883e+04
6.046987951807228256e+00	2.962322499439999956e+04
6.025602409638553425e+00	2.962322488330000124e+04
6.004216867469879482e+00	2.962321978060000038e+04
5.982831325301204650e+00	2.962321672899999976e+04
5.961445783132529819e+00	2.962321457870000086e+04
5.940060240963855875e+00	2.962320877539999856e+04
5.918674698795181044e+00	2.962320684059999985e+04
5.897289156626506212e+00	2.962320843709999826e+04
5.875903614457831381e+00	2.962320226929999990e+04
5.854518072289156549e+00	2.962320684139999867e+04
5.833132530120481718e+00	2.962320245770000110e+04
5.811746987951806886e+00	2.962320233500000177e+04
5.790361445783132055e+00	2.962320230499999889e+04
5.768975903614457224e+00	2.962319683420000001e+04
5.747590361445782392e+00	2.962319169529999999e+04
5.726204819277108449e+00	2.962319478890000028e+04
5.704819277108433617e+00	2.962318775549999918e+04
5.683433734939758786e+00	2.962319017729999905e+04
5.662048192771083954e+00	2.962318723300000056e+04
5.640662650602409123e+00	2.962318617090000043e+04
5.619277108433735179e+00	2.962318244849999974e+04
5.597891566265060348e+00	2.962318063479999910e+04
5.576506024096385516e+00	2.962317744630000016e+04
5.555120481927710685e+00	2.962316987789999985e+04
5.533734939759035854e+00	2.962316738980000082e+04
5.512349397590361022e+00	2.962317083510000157e+04
5.490963855421686191e+00	2.962317034060000151e+04
5.469578313253011359e+00	2.962315809900000022e+04
5.448192771084336528e+00	2.962315676959999837e+04
5.426807228915661696e+00	2.962315540730000066e+04
5.405421686746987753e+00	2.962315610920000108e+04
5.384036144578312921e+00	2.962315351699999883e+04
5.362650602409638978e+00	2.962315136480000001e+04
5.341265060240964146e+00	2.962315245520000099e+04
5.319879518072289315e+00	2.962314532340000005e+04
5.298493975903614484e+00	2.962314880640000047e+04
5.277108433734939652e+00	2.962314239739999903e+04
5.255722891566264821e+00	2.962314109670000107e+04
5.234337349397589989e+00	2.962314567639999950e+04
5.212951807228915158e+00	2.962313851169999907e+04
5.191566265060240326e+00	2.962313538600000174e+04
5.170180722891565495e+00	2.962313329330000124e+04
5.148795180722891551e+00	2.962313398660000166e+04
5.127409638554216720e+00	2.962313240099999894e+04
5.106024096385541888e+00	2.962312690540000040e+04
5.084638554216867945e+00	2.962312412390000100e+04
5.063253012048193114e+00	2.962311758740000005e+04
5.041867469879518282e+00	2.962312054669999998e+04
5.020481927710843451e+00	2.962311535310000181e+04
4.999096385542168619e+00	2.962311447929999849e+04
4.977710843373493788e+00	2.962310756309999852e+04
4.956325301204818956e+00	2.962310384329999943e+04
4.934939759036144125e+00	2.962310784250000142e+04
4.913554216867469293e+00	2.962310397500000181e+04
4.892168674698794462e+00	2.962309893469999952e+04
4.870783132530120518e+00	2.962309474140000020e+04
4.849397590361444799e+00	2.962310200410000107e+04
4.828012048192770855e+00	2.962310189919999902e+04
4.806626506024096912e+00	2.962309021180000127e+04
4.785240963855421192e+00	2.962309026240000094e+04
4.763855421686747249e+00	2.962308691230000113e+04
4.742469879518072418e+00	2.962309061959999963e+04
4.721084337349397586e+00	2.962308494659999997e+04
4.699698795180722755e+00	2.962308010030000150e+04
4.678313253012047923e+00	2.962308104409999942e+04
4.656927710843373092e+00	2.962307856760000141e+04
4.635542168674698260e+00	2.962307806219999839e+04
4.614156626506023429e+00	2.962307624919999944e+04
4.592771084337349485e+00	2.962306667190000007e+04
4.571385542168673766e+00	2.962306544959999883e+04
4.549999999999999822e+00	2.962306039779999992e+04
4.528614457831324991e+00	2.962305560550000155e+04
4.507228915662651048e+00	2.962305923220000113e+04
4.485843373493976216e+00	2.962304797340000005e+04
4.464457831325301385e+00	2.962305171609999888e+04
4.443072289156626553e+00	2.962304839519999950e+04
4.421686746987951722e+00	2.962304681659999915e+04
4.400301204819276890e+00	2.962303876780000064e+04
4.378915662650602059e+00	2.962303898449999906e+04
4.357530120481927227e+00	2.962303978450000068e+04
4.336144578313252396e+00	2.962304276490000120e+04
4.314759036144577564e+00	2.962303449330000149e+04
4.293373493975902733e+00	2.962303278309999951e+04
4.271987951807228789e+00	2.962302937860000020e+04
4.250602409638553958e+00	2.962302153140000155e+04
4.229216867469880015e+00	2.962302090210000097e+04
4.207831325301204295e+00	2.962301859340000010e+04
4.186445783132530352e+00	2.962301683169999887e+04
4.165060240963855520e+00	2.962300846989999991e+04
